brand,dtime,atime,price,dcity,acity,flight_type,class_type,ddate,flytime_hours
VietJet Air,23:40:00,13:55:00,11399000,ho-chi-minh-city,dien-bien-phu,oneway,economy,2023-12-10,14.25
Vietnam Airlines,23:40:00,13:55:00,11399000,ho-chi-minh-city,dien-bien-phu,oneway,economy,2023-12-10,14.25
VietJet Air,23:40:00,13:55:00,17593000,ho-chi-minh-city,dien-bien-phu,oneway,economy,2023-12-10,14.25
Vietnam Airlines,23:40:00,13:55:00,17593000,ho-chi-minh-city,dien-bien-phu,oneway,economy,2023-12-10,14.25
Vietnam Airlines,14:45:00,16:15:00,1913000,da-nang,ho-chi-minh-city,oneway,economy,2023-12-10,1.5
Vietnam Airlines,14:45:00,16:15:00,2338000,da-nang,ho-chi-minh-city,oneway,economy,2023-12-10,1.5
Vietnam Airlines,14:45:00,16:15:00,2436000,da-nang,ho-chi-minh-city,oneway,economy,2023-12-10,1.5
Vietnam Airlines,14:45:00,16:15:00,2508000,da-nang,ho-chi-minh-city,oneway,economy,2023-12-10,1.5
Vietnam Airlines,14:45:00,16:15:00,4071000,da-nang,ho-chi-minh-city,oneway,economy,2023-12-10,1.5
Vietnam Airlines,14:45:00,16:15:00,6537000,da-nang,ho-chi-minh-city,oneway,economy,2023-12-10,1.5
Vietnam Airlines,14:45:00,16:15:00,7152000,da-nang,ho-chi-minh-city,oneway,economy,2023-12-10,1.5
Vietnam Airlines,21:15:00,22:40:00,1312000,da-nang,hanoi,oneway,economy,2023-12-10,1.4166666666666667
Vietnam Airlines,21:15:00,22:40:00,1492000,da-nang,hanoi,oneway,economy,2023-12-10,1.4166666666666667
Vietnam Airlines,21:15:00,22:40:00,1637000,da-nang,hanoi,oneway,economy,2023-12-10,1.4166666666666667
Vietnam Airlines,21:15:00,22:40:00,1709000,da-nang,hanoi,oneway,economy,2023-12-10,1.4166666666666667
Vietnam Airlines,21:15:00,22:40:00,1717000,da-nang,hanoi,oneway,economy,2023-12-10,1.4166666666666667
Vietnam Airlines,21:15:00,22:40:00,1810000,da-nang,hanoi,oneway,economy,2023-12-10,1.4166666666666667
Vietnam Airlines,21:15:00,22:40:00,2002000,da-nang,hanoi,oneway,economy,2023-12-10,1.4166666666666667
Vietnam Airlines,21:15:00,22:40:00,2031000,da-nang,hanoi,oneway,economy,2023-12-10,1.4166666666666667
Vietnam Airlines,21:15:00,22:40:00,2130000,da-nang,hanoi,oneway,economy,2023-12-10,1.4166666666666667
Vietnam Airlines,21:15:00,22:40:00,2532000,da-nang,hanoi,oneway,economy,2023-12-10,1.4166666666666667
Vietnam Airlines,21:15:00,22:40:00,2717000,da-nang,hanoi,oneway,economy,2023-12-10,1.4166666666666667
Vietnam Airlines,21:15:00,22:40:00,3135000,da-nang,hanoi,oneway,economy,2023-12-10,1.4166666666666667
Vietnam Airlines,21:15:00,22:40:00,3242000,da-nang,hanoi,oneway,economy,2023-12-10,1.4166666666666667
Vietnam Airlines,21:15:00,22:40:00,4311000,da-nang,hanoi,oneway,economy,2023-12-10,1.4166666666666667
Vietnam Airlines,21:15:00,22:40:00,5425000,da-nang,hanoi,oneway,economy,2023-12-10,1.4166666666666667
Vietnam Airlines,14:45:00,19:50:00,3086000,da-nang,phu-quoc-island,oneway,economy,2023-12-10,5.083333333333333
Vietnam Airlines,14:45:00,19:50:00,3709000,da-nang,phu-quoc-island,oneway,economy,2023-12-10,5.083333333333333
Vietnam Airlines,14:45:00,19:50:00,4007000,da-nang,phu-quoc-island,oneway,economy,2023-12-10,5.083333333333333
Vietnam Airlines,14:45:00,19:50:00,4572000,da-nang,phu-quoc-island,oneway,economy,2023-12-10,5.083333333333333
Vietnam Airlines,14:45:00,19:50:00,4583000,da-nang,phu-quoc-island,oneway,economy,2023-12-10,5.083333333333333
Vietnam Airlines,14:45:00,19:50:00,5148000,da-nang,phu-quoc-island,oneway,economy,2023-12-10,5.083333333333333
Vietnam Airlines,14:45:00,19:50:00,6798000,da-nang,phu-quoc-island,oneway,economy,2023-12-10,5.083333333333333
Vietnam Airlines,14:45:00,19:50:00,7085000,da-nang,phu-quoc-island,oneway,economy,2023-12-10,5.083333333333333
Vietnam Airlines,14:45:00,19:50:00,7493000,da-nang,phu-quoc-island,oneway,economy,2023-12-10,5.083333333333333
Vietnam Airlines,14:45:00,19:50:00,8274000,da-nang,phu-quoc-island,oneway,economy,2023-12-10,5.083333333333333
Vietnam Airlines,14:45:00,19:50:00,8320000,da-nang,phu-quoc-island,oneway,economy,2023-12-10,5.083333333333333
Vietnam Airlines,14:45:00,19:50:00,8481000,da-nang,phu-quoc-island,oneway,economy,2023-12-10,5.083333333333333
Vietnam Airlines,14:45:00,19:50:00,8566000,da-nang,phu-quoc-island,oneway,economy,2023-12-10,5.083333333333333
Vietnam Airlines,14:45:00,19:50:00,8901000,da-nang,phu-quoc-island,oneway,economy,2023-12-10,5.083333333333333
Vietnam Airlines,14:45:00,19:50:00,10217000,da-nang,phu-quoc-island,oneway,economy,2023-12-10,5.083333333333333
Vietnam Airlines,14:45:00,21:20:00,3313000,da-nang,nha-trang,oneway,economy,2023-12-10,6.583333333333333
Vietnam Airlines,14:45:00,21:20:00,3369000,da-nang,nha-trang,oneway,economy,2023-12-10,6.583333333333333
Vietnam Airlines,14:45:00,21:20:00,3642000,da-nang,nha-trang,oneway,economy,2023-12-10,6.583333333333333
Vietnam Airlines,14:45:00,21:20:00,3733000,da-nang,nha-trang,oneway,economy,2023-12-10,6.583333333333333
Vietnam Airlines,14:45:00,21:20:00,3835000,da-nang,nha-trang,oneway,economy,2023-12-10,6.583333333333333
Vietnam Airlines,14:45:00,21:20:00,3889000,da-nang,nha-trang,oneway,economy,2023-12-10,6.583333333333333
Vietnam Airlines,14:45:00,21:20:00,3936000,da-nang,nha-trang,oneway,economy,2023-12-10,6.583333333333333
Vietnam Airlines,14:45:00,21:20:00,3957000,da-nang,nha-trang,oneway,economy,2023-12-10,6.583333333333333
Vietnam Airlines,14:45:00,21:20:00,3971000,da-nang,nha-trang,oneway,economy,2023-12-10,6.583333333333333
Vietnam Airlines,14:45:00,21:20:00,3974000,da-nang,nha-trang,oneway,economy,2023-12-10,6.583333333333333
Vietnam Airlines,14:45:00,21:20:00,4133000,da-nang,nha-trang,oneway,economy,2023-12-10,6.583333333333333
Vietnam Airlines,14:45:00,21:20:00,8561000,da-nang,nha-trang,oneway,economy,2023-12-10,6.583333333333333
Vietnam Airlines,14:45:00,21:20:00,11494000,da-nang,nha-trang,oneway,economy,2023-12-10,6.583333333333333
Vietnam Airlines,14:45:00,21:20:00,11515000,da-nang,nha-trang,oneway,economy,2023-12-10,6.583333333333333
VietJet Air,15:05:00,21:35:00,3761000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,2716000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,3648000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,3752000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,3861000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,3937000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,3965000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,3984000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,4003000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,4088000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,4162000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,4305000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,4314000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,4518000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,4533000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,4641000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,4660000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,10212000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,10501000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,10537000,da-nang,vinh,oneway,economy,2023-12-10,6.5
VietJet Air,15:05:00,21:35:00,11293000,da-nang,vinh,oneway,economy,2023-12-10,6.5
Vietnam Airlines,15:40:00,17:15:00,2157000,da-nang,haiphong,oneway,economy,2023-12-10,1.5833333333333335
Vietnam Airlines,15:40:00,17:15:00,4192000,da-nang,haiphong,oneway,economy,2023-12-10,1.5833333333333335
Vietnam Airlines,15:40:00,17:15:00,4279000,da-nang,haiphong,oneway,economy,2023-12-10,1.5833333333333335
Vietnam Airlines,15:40:00,17:15:00,4528000,da-nang,haiphong,oneway,economy,2023-12-10,1.5833333333333335
Vietnam Airlines,15:40:00,17:15:00,4534000,da-nang,haiphong,oneway,economy,2023-12-10,1.5833333333333335
Vietnam Airlines,15:40:00,17:15:00,4618000,da-nang,haiphong,oneway,economy,2023-12-10,1.5833333333333335
Vietnam Airlines,15:40:00,17:15:00,4629000,da-nang,haiphong,oneway,economy,2023-12-10,1.5833333333333335
Vietnam Airlines,15:40:00,17:15:00,4655000,da-nang,haiphong,oneway,economy,2023-12-10,1.5833333333333335
Vietnam Airlines,15:40:00,17:15:00,4663000,da-nang,haiphong,oneway,economy,2023-12-10,1.5833333333333335
Vietnam Airlines,15:40:00,17:15:00,4800000,da-nang,haiphong,oneway,economy,2023-12-10,1.5833333333333335
Vietnam Airlines,15:40:00,17:15:00,4822000,da-nang,haiphong,oneway,economy,2023-12-10,1.5833333333333335
VietJet Air,20:10:00,10:10:00,3144000,da-nang,dong-hoi,oneway,economy,2023-12-10,
Vietnam Airlines,20:10:00,10:10:00,3144000,da-nang,dong-hoi,oneway,economy,2023-12-10,
VietJet Air,20:10:00,10:10:00,4022000,da-nang,dong-hoi,oneway,economy,2023-12-10,
Vietnam Airlines,20:10:00,10:10:00,4022000,da-nang,dong-hoi,oneway,economy,2023-12-10,
VietJet Air,20:10:00,10:10:00,4126000,da-nang,dong-hoi,oneway,economy,2023-12-10,
Vietnam Airlines,20:10:00,10:10:00,4126000,da-nang,dong-hoi,oneway,economy,2023-12-10,
VietJet Air,20:10:00,10:10:00,4577000,da-nang,dong-hoi,oneway,economy,2023-12-10,
Vietnam Airlines,20:10:00,10:10:00,4577000,da-nang,dong-hoi,oneway,economy,2023-12-10,
VietJet Air,20:10:00,10:10:00,4679000,da-nang,dong-hoi,oneway,economy,2023-12-10,
Vietnam Airlines,20:10:00,10:10:00,4679000,da-nang,dong-hoi,oneway,economy,2023-12-10,
VietJet Air,20:10:00,10:10:00,4789000,da-nang,dong-hoi,oneway,economy,2023-12-10,
Vietnam Airlines,20:10:00,10:10:00,4789000,da-nang,dong-hoi,oneway,economy,2023-12-10,
VietJet Air,20:10:00,10:10:00,4879000,da-nang,dong-hoi,oneway,economy,2023-12-10,
Vietnam Airlines,20:10:00,10:10:00,4879000,da-nang,dong-hoi,oneway,economy,2023-12-10,
VietJet Air,20:10:00,10:10:00,4918000,da-nang,dong-hoi,oneway,economy,2023-12-10,
Vietnam Airlines,20:10:00,10:10:00,4918000,da-nang,dong-hoi,oneway,economy,2023-12-10,
VietJet Air,20:10:00,10:10:00,5432000,da-nang,dong-hoi,oneway,economy,2023-12-10,
Vietnam Airlines,20:10:00,10:10:00,5432000,da-nang,dong-hoi,oneway,economy,2023-12-10,
VietJet Air,20:10:00,10:10:00,5607000,da-nang,dong-hoi,oneway,economy,2023-12-10,
Vietnam Airlines,20:10:00,10:10:00,5607000,da-nang,dong-hoi,oneway,economy,2023-12-10,
VietJet Air,20:10:00,10:10:00,24580000,da-nang,dong-hoi,oneway,economy,2023-12-10,
Vietnam Airlines,20:10:00,10:10:00,24580000,da-nang,dong-hoi,oneway,economy,2023-12-10,
VietJet Air,20:10:00,10:10:00,25333000,da-nang,dong-hoi,oneway,economy,2023-12-10,
Vietnam Airlines,20:10:00,10:10:00,25333000,da-nang,dong-hoi,oneway,economy,2023-12-10,
Vietnam Airlines,21:15:00,08:15:00,2827000,da-nang,pleiku,oneway,economy,2023-12-10,
VietJet Air,21:15:00,08:15:00,2827000,da-nang,pleiku,oneway,economy,2023-12-10,
Vietnam Airlines,21:15:00,08:15:00,3708000,da-nang,pleiku,oneway,economy,2023-12-10,
VietJet Air,21:15:00,08:15:00,3708000,da-nang,pleiku,oneway,economy,2023-12-10,
Vietnam Airlines,21:15:00,08:15:00,3812000,da-nang,pleiku,oneway,economy,2023-12-10,
VietJet Air,21:15:00,08:15:00,3812000,da-nang,pleiku,oneway,economy,2023-12-10,
Vietnam Airlines,21:15:00,08:15:00,3822000,da-nang,pleiku,oneway,economy,2023-12-10,
VietJet Air,21:15:00,08:15:00,3822000,da-nang,pleiku,oneway,economy,2023-12-10,
Vietnam Airlines,21:15:00,08:15:00,3926000,da-nang,pleiku,oneway,economy,2023-12-10,
VietJet Air,21:15:00,08:15:00,3926000,da-nang,pleiku,oneway,economy,2023-12-10,
Vietnam Airlines,21:15:00,08:15:00,3954000,da-nang,pleiku,oneway,economy,2023-12-10,
VietJet Air,21:15:00,08:15:00,3954000,da-nang,pleiku,oneway,economy,2023-12-10,
Vietnam Airlines,21:15:00,08:15:00,4058000,da-nang,pleiku,oneway,economy,2023-12-10,
VietJet Air,21:15:00,08:15:00,4058000,da-nang,pleiku,oneway,economy,2023-12-10,
Vietnam Airlines,21:15:00,08:15:00,4365000,da-nang,pleiku,oneway,economy,2023-12-10,
VietJet Air,21:15:00,08:15:00,4365000,da-nang,pleiku,oneway,economy,2023-12-10,
Vietnam Airlines,21:15:00,08:15:00,4398000,da-nang,pleiku,oneway,economy,2023-12-10,
VietJet Air,21:15:00,08:15:00,4398000,da-nang,pleiku,oneway,economy,2023-12-10,
Vietnam Airlines,21:15:00,08:15:00,4479000,da-nang,pleiku,oneway,economy,2023-12-10,
VietJet Air,21:15:00,08:15:00,4479000,da-nang,pleiku,oneway,economy,2023-12-10,
Vietnam Airlines,21:15:00,08:15:00,5349000,da-nang,pleiku,oneway,economy,2023-12-10,
VietJet Air,21:15:00,08:15:00,5349000,da-nang,pleiku,oneway,economy,2023-12-10,
Vietnam Airlines,21:15:00,08:15:00,8320000,da-nang,pleiku,oneway,economy,2023-12-10,
VietJet Air,21:15:00,08:15:00,8320000,da-nang,pleiku,oneway,economy,2023-12-10,
Vietnam Airlines,21:15:00,08:15:00,8603000,da-nang,pleiku,oneway,economy,2023-12-10,
VietJet Air,21:15:00,08:15:00,8603000,da-nang,pleiku,oneway,economy,2023-12-10,
Vietnam Airlines,21:15:00,08:15:00,9401000,da-nang,pleiku,oneway,economy,2023-12-10,
VietJet Air,21:15:00,08:15:00,9401000,da-nang,pleiku,oneway,economy,2023-12-10,
Vietnam Airlines,21:15:00,08:15:00,9424000,da-nang,pleiku,oneway,economy,2023-12-10,
VietJet Air,21:15:00,08:15:00,9424000,da-nang,pleiku,oneway,economy,2023-12-10,
Vietnam Airlines,21:15:00,08:15:00,10217000,da-nang,pleiku,oneway,economy,2023-12-10,
VietJet Air,21:15:00,08:15:00,10217000,da-nang,pleiku,oneway,economy,2023-12-10,
Vietnam Airlines,15:20:00,19:20:00,3913000,da-nang,buon-ma-thuot,oneway,economy,2023-12-10,
Vietnam Airlines,15:20:00,19:20:00,3634000,da-nang,buon-ma-thuot,oneway,economy,2023-12-10,
Vietnam Airlines,15:20:00,19:20:00,3642000,da-nang,buon-ma-thuot,oneway,economy,2023-12-10,
Vietnam Airlines,15:20:00,19:20:00,3752000,da-nang,buon-ma-thuot,oneway,economy,2023-12-10,
Vietnam Airlines,15:20:00,19:20:00,3788000,da-nang,buon-ma-thuot,oneway,economy,2023-12-10,
Vietnam Airlines,15:20:00,19:20:00,3898000,da-nang,buon-ma-thuot,oneway,economy,2023-12-10,
Vietnam Airlines,15:20:00,19:20:00,3959000,da-nang,buon-ma-thuot,oneway,economy,2023-12-10,
Vietnam Airlines,15:20:00,19:20:00,3970000,da-nang,buon-ma-thuot,oneway,economy,2023-12-10,
Vietnam Airlines,15:20:00,19:20:00,3999000,da-nang,buon-ma-thuot,oneway,economy,2023-12-10,
Vietnam Airlines,15:20:00,19:20:00,4319000,da-nang,buon-ma-thuot,oneway,economy,2023-12-10,
Vietnam Airlines,15:20:00,19:20:00,4584000,da-nang,buon-ma-thuot,oneway,economy,2023-12-10,
Vietnam Airlines,15:20:00,19:20:00,7550000,da-nang,buon-ma-thuot,oneway,economy,2023-12-10,
Vietnam Airlines,15:20:00,19:20:00,8416000,da-nang,buon-ma-thuot,oneway,economy,2023-12-10,
Vietnam Airlines,15:20:00,19:20:00,8603000,da-nang,buon-ma-thuot,oneway,economy,2023-12-10,
Vietnam Airlines,21:15:00,06:05:00,8965000,da-nang,rach-gia,oneway,economy,2023-12-10,32.833333333333336
Vietnam Airlines,21:15:00,06:05:00,8966000,da-nang,rach-gia,oneway,economy,2023-12-10,32.833333333333336
Vietnam Airlines,21:15:00,06:05:00,9269000,da-nang,rach-gia,oneway,economy,2023-12-10,32.833333333333336
Vietnam Airlines,21:15:00,06:05:00,10858000,da-nang,rach-gia,oneway,economy,2023-12-10,32.833333333333336
Vietnam Airlines,21:15:00,06:05:00,12210000,da-nang,rach-gia,oneway,economy,2023-12-10,32.833333333333336
VietJet Air,15:15:00,14:40:00,14476000,da-nang,ca-mau,oneway,economy,2023-12-10,23.416666666666668
Vietnam Airlines,15:15:00,14:40:00,14476000,da-nang,ca-mau,oneway,economy,2023-12-10,23.416666666666668
VietJet Air,15:15:00,14:40:00,14610000,da-nang,ca-mau,oneway,economy,2023-12-10,23.416666666666668
Vietnam Airlines,15:15:00,14:40:00,14610000,da-nang,ca-mau,oneway,economy,2023-12-10,23.416666666666668
VietJet Air,15:15:00,14:40:00,14684000,da-nang,ca-mau,oneway,economy,2023-12-10,23.416666666666668
Vietnam Airlines,15:15:00,14:40:00,14684000,da-nang,ca-mau,oneway,economy,2023-12-10,23.416666666666668
VietJet Air,15:15:00,14:40:00,14947000,da-nang,ca-mau,oneway,economy,2023-12-10,23.416666666666668
Vietnam Airlines,15:15:00,14:40:00,14947000,da-nang,ca-mau,oneway,economy,2023-12-10,23.416666666666668
VietJet Air,19:20:00,10:15:00,4116000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
Vietnam Airlines,19:20:00,10:15:00,4116000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
VietJet Air,19:20:00,10:15:00,4220000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
Vietnam Airlines,19:20:00,10:15:00,4220000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
VietJet Air,19:20:00,10:15:00,4222000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
Vietnam Airlines,19:20:00,10:15:00,4222000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
VietJet Air,19:20:00,10:15:00,4326000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
Vietnam Airlines,19:20:00,10:15:00,4326000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
VietJet Air,19:20:00,10:15:00,4654000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
Vietnam Airlines,19:20:00,10:15:00,4654000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
VietJet Air,19:20:00,10:15:00,4773000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
Vietnam Airlines,19:20:00,10:15:00,4773000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
VietJet Air,19:20:00,10:15:00,4911000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
Vietnam Airlines,19:20:00,10:15:00,4911000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
VietJet Air,19:20:00,10:15:00,6698000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
Vietnam Airlines,19:20:00,10:15:00,6698000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
VietJet Air,19:20:00,10:15:00,7820000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
Vietnam Airlines,19:20:00,10:15:00,7820000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
VietJet Air,19:20:00,10:15:00,8000000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
Vietnam Airlines,19:20:00,10:15:00,8000000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
VietJet Air,19:20:00,10:15:00,8040000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
Vietnam Airlines,19:20:00,10:15:00,8040000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
VietJet Air,19:20:00,10:15:00,8863000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
Vietnam Airlines,19:20:00,10:15:00,8863000,da-nang,con-dao-island,oneway,economy,2023-12-10,14.916666666666666
Vietnam Airlines,18:15:00,21:50:00,3323000,da-nang,Da-lat,oneway,economy,2023-12-10,3.5833333333333335
Vietnam Airlines,18:15:00,21:50:00,3468000,da-nang,Da-lat,oneway,economy,2023-12-10,3.5833333333333335
Vietnam Airlines,18:15:00,21:50:00,3488000,da-nang,Da-lat,oneway,economy,2023-12-10,3.5833333333333335
Vietnam Airlines,18:15:00,21:50:00,3544000,da-nang,Da-lat,oneway,economy,2023-12-10,3.5833333333333335
Vietnam Airlines,18:15:00,21:50:00,3741000,da-nang,Da-lat,oneway,economy,2023-12-10,3.5833333333333335
Vietnam Airlines,18:15:00,21:50:00,3788000,da-nang,Da-lat,oneway,economy,2023-12-10,3.5833333333333335
Vietnam Airlines,18:15:00,21:50:00,3835000,da-nang,Da-lat,oneway,economy,2023-12-10,3.5833333333333335
Vietnam Airlines,18:15:00,21:50:00,3999000,da-nang,Da-lat,oneway,economy,2023-12-10,3.5833333333333335
Vietnam Airlines,18:15:00,21:50:00,4007000,da-nang,Da-lat,oneway,economy,2023-12-10,3.5833333333333335
Vietnam Airlines,18:15:00,21:50:00,4091000,da-nang,Da-lat,oneway,economy,2023-12-10,3.5833333333333335
Vietnam Airlines,18:15:00,21:50:00,7711000,da-nang,Da-lat,oneway,economy,2023-12-10,3.5833333333333335
Vietnam Airlines,18:15:00,21:50:00,9388000,da-nang,Da-lat,oneway,economy,2023-12-10,3.5833333333333335
Vietnam Airlines,18:15:00,21:50:00,11064000,da-nang,Da-lat,oneway,economy,2023-12-10,3.5833333333333335
Vietnam Airlines,11:00:00,12:40:00,3764000,da-nang,Can-tho,oneway,economy,2023-12-10,1.6666666666666665
Vietnam Airlines,21:15:00,13:55:00,6297000,da-nang,dien-bien-phu,oneway,economy,2023-12-10,16.666666666666668
Vietnam Airlines,21:15:00,13:55:00,6601000,da-nang,dien-bien-phu,oneway,economy,2023-12-10,16.666666666666668
Vietnam Airlines,21:15:00,13:55:00,7280000,da-nang,dien-bien-phu,oneway,economy,2023-12-10,16.666666666666668
Vietnam Airlines,21:15:00,13:55:00,8901000,da-nang,dien-bien-phu,oneway,economy,2023-12-10,16.666666666666668
Vietnam Airlines,21:15:00,13:55:00,9151000,da-nang,dien-bien-phu,oneway,economy,2023-12-10,16.666666666666668
Vietnam Airlines,21:15:00,13:55:00,9983000,da-nang,dien-bien-phu,oneway,economy,2023-12-10,16.666666666666668
Vietnam Airlines,21:15:00,13:55:00,11064000,da-nang,dien-bien-phu,oneway,economy,2023-12-10,16.666666666666668
Vietnam Airlines,21:15:00,13:55:00,13329000,da-nang,dien-bien-phu,oneway,economy,2023-12-10,16.666666666666668
Vietnam Airlines,21:15:00,13:55:00,13467000,da-nang,dien-bien-phu,oneway,economy,2023-12-10,16.666666666666668
Vietnam Airlines,21:15:00,13:55:00,13882000,da-nang,dien-bien-phu,oneway,economy,2023-12-10,16.666666666666668
Vietnam Airlines,21:15:00,13:55:00,21011000,da-nang,dien-bien-phu,oneway,economy,2023-12-10,16.666666666666668
Vietnam Airlines,21:15:00,13:55:00,21564000,da-nang,dien-bien-phu,oneway,economy,2023-12-10,16.666666666666668
